FLIGHT_ID,CALLSIGN,OPERATOR,ICAO_ACTYPE,ADEP,DEST,TAS,RFL,TYPE_OF_TRANSPONDER,Date_Added,RUNWAY,GATE,STACK
21520356,TFL548,TFL,B38M,GCLP,EHAM,446,400.0,L,2023-11-27,36R,C08,RIVER
21520358,EJU7893,EJU,A319,EHAM,LIME,423,350.0,L,2023-11-27,,,
21520360,EJU81AN,EJU,A320,EHAM,EDDB,426,350.0,L,2023-11-27,,,
21520367,TRA691G,TRA,B738,EHRD,LEIB,438,330.0,L,2023-11-27,,,
21520370,CAI1743,CAI,A320,LTAI,EHBK,459,340.0,S,2023-11-27,21,A1,
21520372,AFR24DA,AFR,A318,LFPG,EHAM,389,300.0,H,2023-11-27,36R,C07,RIVER
21520373,JME210N,JME,GALX,LIEO,EHAM,471,380.0,L,2023-11-27,36R,GL,RIVER
21520375,TFL546,TFL,B738,GCLP,EHAM,448,360.0,L,2023-11-27,36R,C10,RIVER
21520376,TFL178,TFL,B738,LGIR,EHAM,454,360.0,L,2023-11-27,36R,D04,ARTIP
21520378,EJU76AE,EJU,A319,EHAM,EGAA,416,380.0,L,2023-11-27,,,
21520382,SAS1550,SAS,A320,EHAM,ESSA,439,350.0,L,2023-11-27,,,
21520383,RYR1NA,RYR,B738,EHEH,LIRP,439,370.0,S,2023-11-27,,,
21520384,RYR787,RYR,B738,EHEH,LIPE,437,370.0,S,2023-11-27,,,
21520387,TRA6146,TRA,B738,LEAL,EHAM,445,400.0,L,2023-11-27,36R,D57,RIVER
21520388,IBE3060,IBE,A319,LEMD,EHAM,449,360.0,S,2023-11-27,36R,B15,RIVER
21520389,TRA88H,TRA,B738,LEBL,EHEH,438,360.0,L,2023-11-27,21,,
21520390,TRA12F,TRA,B738,LEPA,EHEH,447,380.0,L,2023-11-27,21,,
21520391,RYR536H,RYR,A320,EHEH,LDZD,446,370.0,S,2023-11-27,,,
21520394,RYR6AY,RYR,B38M,EHEH,LIME,438,350.0,S,2023-11-27,,,
21520395,TRA733L,TRA,B738,EHAM,LEZL,448,370.0,L,2023-11-27,,,
21520396,TFL229,TFL,A320,EHAM,LGIR,447,370.0,L,2023-11-27,,,
21520397,RYR8GH,RYR,B738,EHAM,LEMG,377,230.0,S,2023-11-27,,,
21520399,RYR77MQ,RYR,B738,EHEH,LEVC,373,230.0,S,2023-11-27,,,
21520401,LOT2WB,LOT,E75S,EPWA,EHAM,448,280.0,H,2023-11-27,36R,B16,ARTIP
21520405,TRA9W,TRA,B737,EHRD,LDPL,442,410.0,L,2023-11-27,,,
21520406,AFR89EN,AFR,CRJX,LFRS,EHAM,431,340.0,H,2023-11-27,36R,C09,RIVER
21520407,TRA49B,TRA,B738,LGZA,EHAM,444,280.0,L,2023-11-27,36R,D47,ARTIP
21520409,KLM30M,KLM,B738,EKCH,EHAM,450,360.0,L,2023-11-27,36R,C15,ARTIP
21520410,NAX54CA,NAX,B738,EKCH,EHAM,443,360.0,L,2023-11-27,36R,D12,ARTIP
21520411,ROT363C,ROT,A318,LROP,EHAM,452,200.0,H,2023-11-27,36R,D25,ARTIP
21520418,TRA6885,TRA,B738,EHAM,BIKF,442,360.0,L,2023-11-27,,,
21520419,KLM1656,KLM,E190,LIPZ,EHAM,440,400.0,H,2023-11-27,36R,A32,ARTIP
21520420,TRA90P,TRA,B738,EHAM,LPPR,445,370.0,L,2023-11-27,,,
21520423,TRA4X,TRA,B738,LEIB,EHAM,448,380.0,L,2023-11-27,36R,D53,RIVER
21520429,KLM60V,KLM,E295,EDDB,EHAM,439,400.0,L,2023-11-27,36R,B35,ARTIP
21520431,TRA16Z,TRA,B737,EHAM,LEAL,435,370.0,L,2023-11-27,,,
21520433,KLM1308,KLM,E190,LFBO,EHAM,444,360.0,H,2023-11-27,06,B28,RIVER
21520436,VLG735Q,VLG,A320,LEMG,EHAM,447,360.0,L,2023-11-27,06,B27,RIVER
21520437,AFR27LE,AFR,A320,LFPG,EHAM,391,260.0,H,2023-11-27,06,C07,RIVER
21520441,AFL2695,AFL,B738,EHAM,UUEE,445,350.0,L,2023-11-27,,,
21520444,HHE61B,HHE,EC55,EHFD,EHKD,145,10.0,S,2023-11-27,,,
21520445,DLH4ET,DLH,CRJ9,EDDM,EHAM,444,380.0,H,2023-11-27,36R,D95,ARTIP
21520448,KLM1732,KLM,E190,EBBR,EHAM,348,140.0,H,2023-11-27,06,B95,RIVER
21520449,XRO336,XRO,F900,LEIB,EHAM,454,400.0,S,2023-11-27,04,GL,RIVER
21520451,RAM1682,RAM,A321,GMTT,EHAM,447,340.0,L,2023-11-27,06,G08,RIVER
21520452,EJU56BN,EJU,A319,EHAM,LEMG,436,370.0,L,2023-11-27,,,
21520453,KLM1621,KLM,B737,EHAM,LIML,446,410.0,L,2023-11-27,,,
21520454,RYR87HT,RYR,B738,EHAM,EIDW,444,380.0,S,2023-11-27,,,
21520456,VLG866D,VLG,A320,EHAM,LEPA,448,350.0,L,2023-11-27,,,
21520458,FYL23F,FYL,C25B,EHEH,EBAW,247,60.0,L,2023-11-27,,,
21520461,SOW1,SOW,C525,EHAM,LOWW,354,370.0,S,2023-11-27,,,
21520464,THY1619,THY,A321,LTAU,EHAM,452,340.0,L,2023-11-27,36R,G03,ARTIP
21520465,AUA3TC,AUA,A320,LOWW,EHAM,446,360.0,H,2023-11-27,36R,B17,ARTIP
21520469,ETD917,ETD,B77L,OMAA,EHAM,499,320.0,L,2023-11-27,36R,R80,ARTIP
21520470,KLM35G,KLM,E75L,EDDL,EHAM,314,140.0,L,2023-11-27,36R,A61,ARTIP
21520471,RYR24UP,RYR,B738,LERS,EHEH,441,360.0,S,2023-11-27,03,,
21520472,KLM23A,KLM,B739,LHBP,EHAM,451,360.0,L,2023-11-27,36R,D02,ARTIP
21520473,TRA8V,TRA,B738,LEVC,EHEH,445,380.0,L,2023-11-27,03,,
21520475,KLM1592,KLM,E75L,LIPE,EHAM,422,360.0,L,2023-11-27,06,B36,ARTIP
21520476,KLM28F,KLM,E295,ENBR,EHAM,445,410.0,L,2023-11-27,36R,B31,ARTIP
21520477,THY82YW,THY,A333,EHAM,LTFM,461,410.0,L,2023-11-27,,,
21520481,KLM66F,KLM,B737,EPWA,EHAM,443,400.0,L,2023-11-27,36R,D14,ARTIP
21520484,KLM16K,KLM,B738,EGLL,EHAM,450,230.0,L,2023-11-27,06,D26,SUGOL
21520485,KLM84B,KLM,E190,ELLX,EHAM,377,220.0,H,2023-11-27,06,A71,RIVER
21520486,SWR734,SWR,BCS3,LSZH,EHAM,366,220.0,L,2023-11-27,06,B23,RIVER
21520490,ANA238,ANA,B789,EBBR,RJAA,477,370.0,L,2023-11-27,,,
21520492,KLM86Z,KLM,E190,EDDV,EHAM,386,240.0,H,2023-11-27,36R,B94,ARTIP
21520499,TRA42N,TRA,B738,LIRN,EHAM,448,280.0,L,2023-11-27,36R,D51,ARTIP
21520501,TRA74L,TRA,B738,EHEH,LFMN,445,410.0,L,2023-11-27,,,
21520504,TRA6789,TRA,B738,EHEH,LEBL,430,350.0,L,2023-11-27,,,
21520507,AFR23GE,AFR,A319,EHAM,LFPG,399,290.0,H,2023-11-27,,,
21520511,AFR55CP,AFR,A319,LFPG,EHAM,393,240.0,H,2023-11-27,36R,C05,RIVER
21520512,THY6293,THY,A332,LTBA,EHAM,462,380.0,L,2023-11-27,06,S94,ARTIP
21520513,AFR19XP,AFR,CRJX,LFML,EHAM,431,350.0,H,2023-11-27,06,C11,RIVER
21520514,EJU63CU,EJU,A320,EHAM,LIMC,411,310.0,L,2023-11-27,,,
21520518,RYR5896,RYR,B738,GMMX,EHEH,443,360.0,S,2023-11-27,03,,
21520525,KLM920,KLM,E75L,EGHI,EHAM,450,330.0,L,2023-11-27,06,D31,SUGOL
21520527,VLG8308,VLG,A20N,LEBL,EHAM,444,340.0,L,2023-11-27,06,B15,RIVER
21520528,NCA018,NCA,B748,EHAM,LIMC,477,350.0,L,2023-11-27,,,
21520530,BEL2JR,BEL,A319,ESSB,EBBR,452,360.0,H,2023-11-27,,,
21520535,FIN2EG,FIN,E190,EHAM,EFHK,444,390.0,S,2023-11-27,,,
21520536,TRA31X,TRA,B738,EHAM,LEBL,441,370.0,L,2023-11-27,,,
21520537,EJU96ZK,EJU,A320,EHAM,LSGG,435,370.0,L,2023-11-27,,,
21520539,SAS70E,SAS,CRJ9,EKCH,EHAM,452,340.0,H,2023-11-27,36R,C05,ARTIP
21520549,BEL2SA,BEL,A319,ESGG,EBBR,447,370.0,H,2023-11-27,,,
21520550,BEL8MN,BEL,A319,EKCH,EBBR,444,370.0,H,2023-11-27,,,
21520551,KLM42U,KLM,E190,EDDS,EHAM,437,380.0,H,2023-11-27,36R,A63,ARTIP
21520552,KLM1396,KLM,B737,ULLI,EHAM,449,400.0,L,2023-11-27,36R,E05,ARTIP
21520553,EJU7919,EJU,A320,EHAM,EGSS,357,240.0,L,2023-11-27,,,
21520555,CAI1744,CAI,A320,EHBK,LTAI,404,190.0,S,2023-11-27,,,
21520556,KLM1844,KLM,B738,LOWW,EHAM,448,300.0,L,2023-11-27,36R,C10,ARTIP
21520557,NJE780D,NJE,E55P,LEPA,EHGG,421,430.0,H,2023-11-27,23,J,
21520559,KLM33T,KLM,B738,LICC,EHAM,455,380.0,L,2023-11-27,36R,D12,ARTIP
21520565,TFL576,TFL,A320,GCLP,EHEH,455,360.0,L,2023-11-27,03,,
21520569,KLM1088,KLM,E190,EICK,EHAM,460,390.0,H,2023-11-27,06,A41,SUGOL
21520570,AEA1094,AEA,B738,EHAM,LEMD,453,330.0,L,2023-11-27,,,
21520572,QTR188G,QTR,B77L,EHAM,OTHH,476,350.0,L,2023-11-27,,,
21520576,KLM40E,KLM,B737,EFHK,EHAM,453,400.0,L,2023-11-27,36R,C18,ARTIP
21520577,KLM76W,KLM,B738,EGCC,EHAM,450,230.0,L,2023-11-27,06,E06,SUGOL
21520579,KLM90A,KLM,B738,LIRF,EHAM,450,400.0,L,2023-11-27,06,D53,RIVER
21520581,KLM92N,KLM,B737,LEVC,EHAM,446,400.0,L,2023-11-27,,C12,RIVER
21520584,KLM76Q,KLM,E75L,ENCN,EHAM,419,380.0,L,2023-11-27,36R,A31,ARTIP
21520585,SIA7372,SIA,B744,VOMM,EHAM,568,300.0,L,2023-11-27,06,R77,ARTIP
21520590,KLM1624,KLM,B738,LIML,EHAM,448,340.0,L,2023-11-27,36R,D05,RIVER
21520591,TRA4Y,TRA,B738,EHAM,LIPX,445,390.0,L,2023-11-27,,,
21520592,KLM948,KLM,E75L,EGAC,EHAM,450,370.0,L,2023-11-27,06,A65,SUGOL
21520594,KLM1714,KLM,E190,LPPR,EHAM,381,240.0,H,2023-11-27,06,B24,RIVER
21520596,KLM34H,KLM,E190,EGPD,EHAM,443,230.0,L,2023-11-27,06,A73,SUGOL
21520597,KLM16Y,KLM,E190,LEPA,EHAM,450,380.0,H,2023-11-27,06,B93,RIVER
21520599,KLM38M,KLM,E190,EIDW,EHAM,460,370.0,H,2023-11-27,06,A75,SUGOL
21520600,KLM87N,KLM,E295,ESGG,EHAM,443,400.0,L,2023-11-27,06,A62,ARTIP
21520602,KLM80L,KLM,E75L,EGBB,EHAM,450,230.0,L,2023-11-27,06,D27,SUGOL
21520604,KLM64N,KLM,B737,EGNT,EHAM,450,330.0,L,2023-11-27,06,E07,SUGOL
21520605,EJU58GC,EJU,A319,EHAM,EGKK,359,240.0,L,2023-11-27,,,
21520606,TRA309C,TRA,B738,EHEH,LIPE,445,410.0,L,2023-11-27,,,
21520607,VJT624,VJT,CRJ2,LIML,EHRD,441,360.0,L,2023-11-27,24,JA,
21520609,KLM98M,KLM,B739,LEIB,EHAM,451,340.0,L,2023-11-27,06,D93,RIVER
21520610,BBX01B,BBX,A189,EHPB,EHKD,140,20.0,S,2023-11-27,21,,
21520615,KAC924,KAC,B77W,VGHS,EHAM,512,300.0,H,2023-11-27,06,S92,ARTIP
21520620,BEL8GA,BEL,A319,ENGM,EBBR,451,380.0,H,2023-11-27,,,
21520621,KLM24X,KLM,E190,LFLL,EHAM,453,380.0,H,2023-11-27,06,A34,RIVER
21520622,JME210N,JME,GALX,EHAM,LFPB,453,290.0,L,2023-11-27,,,
21520623,KLM1922,KLM,E295,EPGD,EHAM,436,400.0,L,2023-11-27,06,A64,ARTIP
21520624,EJU52XP,EJU,A320,LIRN,EHAM,413,300.0,L,2023-11-27,36R,H02,ARTIP
